0, 1671040405122809, 1671040405122948, 139
1, 1671040405147089, 1671040405147268, 179
2, 1671040405162512, 1671040405162693, 181
3, 1671040405177006, 1671040405177469, 463
4, 1671040405191594, 1671040405191703, 109
5, 1671040405208298, 1671040405208404, 106
6, 1671040405222679, 1671040405222849, 170
7, 1671040405237067, 1671040405237551, 484
8, 1671040405251550, 1671040405251656, 106
9, 1671040405266005, 1671040405266110, 105
10, 1671040405280499, 1671040405280604, 105
11, 1671040405295057, 1671040405295311, 254
12, 1671040405309561, 1671040405309691, 130
13, 1671040405324427, 1671040405324533, 106
14, 1671040405339353, 1671040405339487, 134
15, 1671040405357292, 1671040405357451, 159
16, 1671040405371853, 1671040405371958, 105
17, 1671040405386497, 1671040405386627, 130
18, 1671040405401192, 1671040405401322, 130
19, 1671040405415973, 1671040405416076, 103
20, 1671040405430864, 1671040405430993, 129
21, 1671040405447768, 1671040405447871, 103
22, 1671040405462270, 1671040405462400, 130
23, 1671040405476829, 1671040405476931, 102
24, 1671040405491505, 1671040405491616, 111
25, 1671040405506227, 1671040405506356, 129
26, 1671040405521067, 1671040405521169, 102
27, 1671040405535961, 1671040405536089, 128
28, 1671040405554024, 1671040405554126, 102
29, 1671040405568553, 1671040405568666, 113
30, 1671040405583142, 1671040405583270, 128
31, 1671040405597841, 1671040405597943, 102
32, 1671040405612592, 1671040405612720, 128
33, 1671040405627469, 1671040405627571, 102
34, 1671040405642383, 1671040405642512, 129
35, 1671040405660316, 1671040405660445, 129
36, 1671040405674898, 1671040405675025, 127
37, 1671040405689583, 1671040405689685, 102
38, 1671040405704380, 1671040405704490, 110
39, 1671040405719235, 1671040405719363, 128
40, 1671040405734197, 1671040405734299, 102
41, 1671040405751166, 1671040405751294, 128
42, 1671040405765743, 1671040405765844, 101
43, 1671040405780306, 1671040405780433, 127
44, 1671040405794954, 1671040405795055, 101
45, 1671040405809665, 1671040405809792, 127
46, 1671040405824445, 1671040405824573, 128
47, 1671040405839341, 1671040405839443, 102
48, 1671040405857397, 1671040405857524, 127
49, 1671040405871905, 1671040405872068, 163
