0, 1671041248566769, 1671041248566912, 143
1, 1671041248597140, 1671041248597284, 144
2, 1671041248610370, 1671041248610519, 149
3, 1671041248624732, 1671041248624920, 188
4, 1671041248638006, 1671041248638189, 183
5, 1671041248653203, 1671041248653330, 127
6, 1671041248666443, 1671041248666615, 172
7, 1671041248681705, 1671041248681872, 167
8, 1671041248696971, 1671041248697100, 129
9, 1671041248710244, 1671041248710389, 145
10, 1671041248724735, 1671041248724861, 126
11, 1671041248738011, 1671041248738153, 142
12, 1671041248755548, 1671041248755672, 124
13, 1671041248768675, 1671041248768855, 180
14, 1671041248783709, 1671041248783883, 174
15, 1671041248796867, 1671041248797011, 144
16, 1671041248811922, 1671041248812046, 124
17, 1671041248825133, 1671041248825309, 176
18, 1671041248840244, 1671041248840418, 174
19, 1671041248853456, 1671041248853599, 143
20, 1671041248868649, 1671041248868772, 123
21, 1671041248881885, 1671041248882063, 178
22, 1671041248897127, 1671041248897301, 174
23, 1671041248911261, 1671041248911403, 142
24, 1671041248926560, 1671041248926684, 124
25, 1671041248940003, 1671041248940136, 133
26, 1671041248955685, 1671041248955827, 142
27, 1671041248970658, 1671041248970850, 192
28, 1671041248984097, 1671041248984239, 142
29, 1671041248997471, 1671041248997615, 144
30, 1671041249010853, 1671041249010995, 142
31, 1671041249024258, 1671041249024435, 177
32, 1671041249039365, 1671041249039536, 171
33, 1671041249053497, 1671041249053560, 63
34, 1671041249066217, 1671041249066279, 62
35, 1671041249078942, 1671041249079084, 142
36, 1671041249092367, 1671041249092544, 177
37, 1671041249107635, 1671041249107807, 172
38, 1671041249121765, 1671041249121909, 144
39, 1671041249135229, 1671041249135407, 178
40, 1671041249150566, 1671041249150700, 134
41, 1671041249164057, 1671041249164234, 177
42, 1671041249182820, 1671041249182994, 174
43, 1671041249196860, 1671041249196880, 20
44, 1671041249210180, 1671041249210204, 24
45, 1671041249224248, 1671041249224267, 19
46, 1671041249238287, 1671041249238306, 19
47, 1671041249252367, 1671041249252469, 102
48, 1671041249267582, 1671041249267780, 198
49, 1671041249283559, 1671041249283609, 50
