0, 1671042703934598, 1671042703934630, 32
1, 1671042703954928, 1671042703954949, 21
2, 1671042703970297, 1671042703970314, 17
3, 1671042703985692, 1671042703985708, 16
4, 1671042704001091, 1671042704001740, 649
5, 1671042704014925, 1671042704014987, 62
6, 1671042704029524, 1671042704029688, 164
7, 1671042704044924, 1671042704045102, 178
8, 1671042704058729, 1671042704058887, 158
9, 1671042704074122, 1671042704074299, 177
10, 1671042704087929, 1671042704088105, 176
11, 1671042704101730, 1671042704101892, 162
12, 1671042704117124, 1671042704117301, 177
13, 1671042704130957, 1671042704130977, 20
14, 1671042704146357, 1671042704146546, 189
15, 1671042704160154, 1671042704160548, 394
16, 1671042704173952, 1671042704174104, 152
17, 1671042704189346, 1671042704189516, 170
18, 1671042704203150, 1671042704203315, 165
19, 1671042704218577, 1671042704218752, 175
20, 1671042704232383, 1671042704232542, 159
21, 1671042704247000, 1671042704247173, 173
22, 1671042704260835, 1671042704261003, 168
23, 1671042704275428, 1671042704275599, 171
24, 1671042704289261, 1671042704289280, 19
25, 1671042704304634, 1671042704304804, 170
26, 1671042704318464, 1671042704318644, 180
27, 1671042704333839, 1671042704334011, 172
28, 1671042704347672, 1671042704347843, 171
29, 1671042704361474, 1671042704361638, 164
30, 1671042704376066, 1671042704376235, 169
31, 1671042704389929, 1671042704390098, 169
32, 1671042704405299, 1671042704405471, 172
33, 1671042704419129, 1671042704419299, 170
34, 1671042704432929, 1671042704433093, 164
35, 1671042704447524, 1671042704447546, 22
36, 1671042704462930, 1671042704463068, 138
37, 1671042704476735, 1671042704476754, 19
38, 1671042704492195, 1671042704492331, 136
39, 1671042704506044, 1671042704506065, 21
40, 1671042704521559, 1671042704521618, 59
41, 1671042704535405, 1671042704535465, 60
42, 1671042704549255, 1671042704549316, 61
43, 1671042704563945, 1671042704564098, 153
44, 1671042704578608, 1671042704578669, 61
45, 1671042704701999, 1671042704702169, 170
46, 1671042704715802, 1671042704715956, 154
47, 1671042704730377, 1671042704730559, 182
48, 1671042704744151, 1671042704744316, 165
49, 1671042704758765, 1671042704758978, 213
