0, 1671040839162185, 1671040839162217, 32
1, 1671040839189220, 1671040839189240, 20
2, 1671040839203682, 1671040839203703, 21
3, 1671040839218142, 1671040839218162, 20
4, 1671040839232661, 1671040839232794, 133
5, 1671040839248437, 1671040839248502, 65
6, 1671040839263763, 1671040839263921, 158
7, 1671040839279879, 1671040839280054, 175
8, 1671040839294939, 1671040839295111, 172
9, 1671040839310033, 1671040839310284, 251
10, 1671040839328313, 1671040839328485, 172
11, 1671040839343114, 1671040839343285, 171
12, 1671040839357924, 1671040839358081, 157
13, 1671040839373891, 1671040839374061, 170
14, 1671040839388781, 1671040839388951, 170
15, 1671040839403740, 1671040839403894, 154
16, 1671040839419791, 1671040839419959, 168
17, 1671040839434845, 1671040839435116, 271
18, 1671040839449879, 1671040839450032, 153
19, 1671040839466061, 1671040839466228, 167
20, 1671040839484340, 1671040839484811, 471
21, 1671040839499138, 1671040839499617, 479
22, 1671040839513951, 1671040839514011, 60
23, 1671040839529175, 1671040839529331, 156
24, 1671040839544925, 1671040839544986, 61
25, 1671040839559863, 1671040839560034, 171
26, 1671040839574893, 1671040839574915, 22
27, 1671040839590748, 1671040839590916, 168
28, 1671040839605828, 1671040839605889, 61
29, 1671040839620918, 1671040839621083, 165
30, 1671040839640095, 1671040839640269, 174
31, 1671040839654884, 1671040839655054, 170
32, 1671040839669741, 1671040839669894, 153
33, 1671040839685702, 1671040839685873, 171
34, 1671040839700663, 1671040839700830, 167
35, 1671040839715636, 1671040839716103, 467
36, 1671040839730639, 1671040839730793, 154
37, 1671040839746743, 1671040839746911, 168
38, 1671040839761819, 1671040839762213, 394
39, 1671040839776910, 1671040839777063, 153
40, 1671040839796338, 1671040839796503, 165
41, 1671040839811129, 1671040839811297, 168
42, 1671040839825987, 1671040839826153, 166
43, 1671040839840881, 1671040839841043, 162
44, 1671040839856940, 1671040839857111, 171
45, 1671040839871886, 1671040839872516, 630
46, 1671040839886861, 1671040839887026, 165
47, 1671040839902749, 1671040839902917, 168
48, 1671040839917797, 1671040839917964, 167
49, 1671040839932917, 1671040839933127, 210
