0, 1671040839162185, 1671040839162337, 152
1, 1671040839189220, 1671040839189330, 110
2, 1671040839203682, 1671040839203791, 109
3, 1671040839218142, 1671040839218260, 118
4, 1671040839232661, 1671040839232841, 180
5, 1671040839248437, 1671040839248458, 21
6, 1671040839263763, 1671040839263827, 64
7, 1671040839279879, 1671040839279942, 63
8, 1671040839294939, 1671040839295002, 63
9, 1671040839310033, 1671040839310093, 60
10, 1671040839328313, 1671040839328376, 63
11, 1671040839343114, 1671040839343176, 62
12, 1671040839357924, 1671040839357987, 63
13, 1671040839373891, 1671040839373953, 62
14, 1671040839388781, 1671040839388843, 62
15, 1671040839403740, 1671040839403801, 61
16, 1671040839419791, 1671040839419853, 62
17, 1671040839434845, 1671040839434904, 59
18, 1671040839449879, 1671040839449941, 62
19, 1671040839466061, 1671040839466123, 62
20, 1671040839484340, 1671040839484400, 60
21, 1671040839499138, 1671040839499284, 146
22, 1671040839513951, 1671040839513973, 22
23, 1671040839529175, 1671040839529195, 20
24, 1671040839544925, 1671040839545044, 119
25, 1671040839559863, 1671040839559925, 62
26, 1671040839574893, 1671040839575044, 151
27, 1671040839590748, 1671040839590895, 147
28, 1671040839605828, 1671040839605974, 146
29, 1671040839620918, 1671040839620939, 21
30, 1671040839640095, 1671040839640154, 59
31, 1671040839654884, 1671040839654946, 62
32, 1671040839669741, 1671040839669802, 61
33, 1671040839685702, 1671040839685763, 61
34, 1671040839700663, 1671040839700724, 61
35, 1671040839715636, 1671040839715695, 59
36, 1671040839730639, 1671040839730700, 61
37, 1671040839746743, 1671040839746804, 61
38, 1671040839761819, 1671040839761877, 58
39, 1671040839776910, 1671040839776970, 60
40, 1671040839796338, 1671040839796398, 60
41, 1671040839811129, 1671040839811190, 61
42, 1671040839825987, 1671040839826048, 61
43, 1671040839840881, 1671040839840941, 60
44, 1671040839856940, 1671040839857086, 146
45, 1671040839871886, 1671040839872029, 143
46, 1671040839886861, 1671040839886883, 22
47, 1671040839902749, 1671040839902810, 61
48, 1671040839917797, 1671040839917858, 61
49, 1671040839932917, 1671040839933011, 94
