0, 1671041376361077, 1671041376361149, 72
1, 1671041376689635, 1671041376689683, 48
2, 1671041376830904, 1671041376830948, 44
3, 1671041376914267, 1671041376914314, 47
4, 1671041376997828, 1671041376997868, 40
5, 1671041377081271, 1671041377081310, 39
6, 1671041377165320, 1671041377165358, 38
7, 1671041377239800, 1671041377239848, 48
8, 1671041377323309, 1671041377323348, 39
9, 1671041377406681, 1671041377406755, 74
10, 1671041377491036, 1671041377491074, 38
11, 1671041377566081, 1671041377566128, 47
12, 1671041377640524, 1671041377640570, 46
13, 1671041377724469, 1671041377724508, 39
14, 1671041377798998, 1671041377799035, 37
15, 1671041377883146, 1671041377883175, 29
16, 1671041377958212, 1671041377958257, 45
17, 1671041378051237, 1671041378051274, 37
18, 1671041378142059, 1671041378142065, 6
19, 1671041378249814, 1671041378249842, 28
20, 1671041378325093, 1671041378325129, 36
21, 1671041378433483, 1671041378433519, 36
22, 1671041378509122, 1671041378509158, 36
23, 1671041378608747, 1671041378608785, 38
24, 1671041378692150, 1671041378692196, 46
25, 1671041378775627, 1671041378775657, 30
26, 1671041378858921, 1671041378858967, 46
27, 1671041378942569, 1671041378942606, 37
28, 1671041379026005, 1671041379026051, 46
29, 1671041379109358, 1671041379109459, 101
30, 1671041379192732, 1671041379192781, 49
31, 1671041379276370, 1671041379276417, 47
32, 1671041379359771, 1671041379359796, 25
33, 1671041379443443, 1671041379443480, 37
34, 1671041379568366, 1671041379568452, 86
35, 1671041379660197, 1671041379660241, 44
36, 1671041379768663, 1671041379768701, 38
37, 1671041379860424, 1671041379860468, 44
38, 1671041379952223, 1671041379952271, 48
39, 1671041380044084, 1671041380044121, 37
40, 1671041380152515, 1671041380152560, 45
41, 1671041380260949, 1671041380260979, 30
42, 1671041380352765, 1671041380352843, 78
43, 1671041380444715, 1671041380444773, 58
44, 1671041380536276, 1671041380536324, 48
45, 1671041380644767, 1671041380644795, 28
46, 1671041380753447, 1671041380753517, 70
47, 1671041380845126, 1671041380845164, 38
