0, 1671041376361077, 1671041376361245, 168
1, 1671041376689635, 1671041376689673, 38
2, 1671041376830904, 1671041376830954, 50
3, 1671041376914267, 1671041376914343, 76
4, 1671041376997828, 1671041376997876, 48
5, 1671041377081271, 1671041377081318, 47
6, 1671041377165320, 1671041377165368, 48
7, 1671041377239800, 1671041377239847, 47
8, 1671041377323309, 1671041377323348, 39
9, 1671041377406681, 1671041377406717, 36
10, 1671041377491036, 1671041377491084, 48
11, 1671041377566081, 1671041377566116, 35
12, 1671041377640524, 1671041377640571, 47
13, 1671041377724469, 1671041377724513, 44
14, 1671041377798998, 1671041377799033, 35
15, 1671041377883146, 1671041377883176, 30
16, 1671041377958212, 1671041377958261, 49
17, 1671041378051237, 1671041378051267, 30
18, 1671041378142059, 1671041378142083, 24
19, 1671041378249814, 1671041378249849, 35
20, 1671041378325093, 1671041378325140, 47
21, 1671041378433483, 1671041378433512, 29
22, 1671041378509122, 1671041378509159, 37
23, 1671041378608747, 1671041378608775, 28
24, 1671041378692150, 1671041378692187, 37
25, 1671041378775627, 1671041378775656, 29
26, 1671041378858921, 1671041378858966, 45
27, 1671041378942569, 1671041378942616, 47
28, 1671041379026005, 1671041379026043, 38
29, 1671041379109358, 1671041379109402, 44
30, 1671041379192732, 1671041379192775, 43
31, 1671041379276370, 1671041379276418, 48
32, 1671041379359771, 1671041379359808, 37
33, 1671041379443443, 1671041379443490, 47
34, 1671041379568366, 1671041379568405, 39
35, 1671041379660197, 1671041379660232, 35
36, 1671041379768663, 1671041379768711, 48
37, 1671041379860424, 1671041379860472, 48
38, 1671041379952223, 1671041379952263, 40
39, 1671041380044084, 1671041380044122, 38
40, 1671041380152515, 1671041380152561, 46
41, 1671041380260949, 1671041380260987, 38
42, 1671041380352765, 1671041380352819, 54
43, 1671041380444715, 1671041380444772, 57
44, 1671041380536276, 1671041380536324, 48
45, 1671041380644767, 1671041380644792, 25
46, 1671041380753447, 1671041380753707, 260
47, 1671041380845126, 1671041380845175, 49
