0, 1671042307770804, 1671042307770937, 133
1, 1671042307792233, 1671042307792253, 20
2, 1671042307806002, 1671042307806020, 18
3, 1671042307819657, 1671042307819771, 114
4, 1671042307832889, 1671042307833000, 111
5, 1671042307846117, 1671042307846228, 111
6, 1671042307859402, 1671042307859420, 18
7, 1671042307873043, 1671042307873154, 111
8, 1671042307886278, 1671042307886386, 108
9, 1671042307899528, 1671042307899635, 107
10, 1671042307912801, 1671042307912820, 19
11, 1671042307926447, 1671042307926466, 19
12, 1671042307940094, 1671042307940202, 108
13, 1671042307953341, 1671042307953360, 19
14, 1671042307967049, 1671042307967158, 109
15, 1671042307980296, 1671042307980314, 18
16, 1671042307993938, 1671042307993955, 17
17, 1671042308007612, 1671042308007720, 108
18, 1671042308020860, 1671042308020878, 18
19, 1671042308034497, 1671042308034607, 110
20, 1671042308047748, 1671042308047766, 18
21, 1671042308061392, 1671042308061408, 16
22, 1671042308075027, 1671042308075135, 108
23, 1671042308088275, 1671042308088293, 18
24, 1671042308101971, 1671042308101988, 17
25, 1671042308115605, 1671042308115712, 107
26, 1671042308128853, 1671042308128963, 110
27, 1671042308142090, 1671042308142108, 18
28, 1671042308155769, 1671042308155877, 108
29, 1671042308169018, 1671042308169035, 17
30, 1671042308182657, 1671042308182674, 17
31, 1671042308196341, 1671042308196357, 16
32, 1671042308209987, 1671042308210004, 17
33, 1671042308223666, 1671042308223683, 17
34, 1671042308237345, 1671042308237460, 115
35, 1671042308250580, 1671042308250597, 17
36, 1671042308264224, 1671042308264331, 107
37, 1671042308277464, 1671042308277481, 17
38, 1671042308291146, 1671042308291163, 17
39, 1671042308304785, 1671042308304891, 106
40, 1671042308318036, 1671042308318053, 17
41, 1671042308331716, 1671042308331734, 18
42, 1671042308345392, 1671042308345499, 107
43, 1671042308358644, 1671042308358662, 18
44, 1671042308372321, 1671042308372338, 17
45, 1671042308385964, 1671042308386072, 108
46, 1671042308399193, 1671042308399211, 18
47, 1671042308412837, 1671042308412943, 106
48, 1671042308426089, 1671042308426108, 19
49, 1671042308439735, 1671042308439890, 155
