0, 1671042513689885, 1671042513690181, 296
1, 1671042513704588, 1671042513704800, 212
2, 1671042513716911, 1671042513717065, 154
3, 1671042513729096, 1671042513729245, 149
4, 1671042513741330, 1671042513741476, 146
5, 1671042513753527, 1671042513753672, 145
6, 1671042513765724, 1671042513765868, 144
7, 1671042513777920, 1671042513778063, 143
8, 1671042513790113, 1671042513790256, 143
9, 1671042513802330, 1671042513802476, 146
10, 1671042513814544, 1671042513814689, 145
11, 1671042513826697, 1671042513826842, 145
12, 1671042513838850, 1671042513838994, 144
13, 1671042513851000, 1671042513851144, 144
14, 1671042513863177, 1671042513863320, 143
15, 1671042513875320, 1671042513875463, 143
16, 1671042513887465, 1671042513887608, 143
17, 1671042513899608, 1671042513899749, 141
18, 1671042513911779, 1671042513911923, 144
19, 1671042513923925, 1671042513924067, 142
20, 1671042513936068, 1671042513936211, 143
21, 1671042513948214, 1671042513948356, 142
22, 1671042513960359, 1671042513960501, 142
23, 1671042513972533, 1671042513972674, 141
24, 1671042513984678, 1671042513984820, 142
25, 1671042513996822, 1671042513996965, 143
26, 1671042514008969, 1671042514009111, 142
27, 1671042514021142, 1671042514021285, 143
28, 1671042514033286, 1671042514033498, 212
29, 1671042514046542, 1671042514046749, 207
30, 1671042514059781, 1671042514059989, 208
31, 1671042514073051, 1671042514073256, 205
32, 1671042514086288, 1671042514086505, 217
33, 1671042514099530, 1671042514099735, 205
34, 1671042514112792, 1671042514112997, 205
35, 1671042514126026, 1671042514126230, 204
36, 1671042514139271, 1671042514139476, 205
37, 1671042514152529, 1671042514152735, 206
38, 1671042514165760, 1671042514165966, 206
39, 1671042514178989, 1671042514179195, 206
40, 1671042514192246, 1671042514192449, 203
41, 1671042514205473, 1671042514205678, 205
42, 1671042514218705, 1671042514218911, 206
43, 1671042514231964, 1671042514232169, 205
44, 1671042514245193, 1671042514245399, 206
45, 1671042514258425, 1671042514258630, 205
46, 1671042514271682, 1671042514271887, 205
47, 1671042514284914, 1671042514285119, 205
48, 1671042514298175, 1671042514298395, 220
49, 1671042514311448, 1671042514311707, 259
