0, 1671043050490243, 1671043050490269, 26
1, 1671043050506296, 1671043050506313, 17
2, 1671043050518923, 1671043050518939, 16
3, 1671043050531541, 1671043050531557, 16
4, 1671043050544187, 1671043050544202, 15
5, 1671043050556803, 1671043050556819, 16
6, 1671043050569415, 1671043050569430, 15
7, 1671043050582058, 1671043050582073, 15
8, 1671043050594668, 1671043050594684, 16
9, 1671043050607278, 1671043050607294, 16
10, 1671043050619920, 1671043050619935, 15
11, 1671043050632537, 1671043050632552, 15
12, 1671043050645149, 1671043050645164, 15
13, 1671043050657790, 1671043050657805, 15
14, 1671043050670399, 1671043050670414, 15
15, 1671043050683011, 1671043050683027, 16
16, 1671043050695647, 1671043050695662, 15
17, 1671043050708259, 1671043050708275, 16
18, 1671043050720868, 1671043050720884, 16
19, 1671043050733509, 1671043050733525, 16
20, 1671043050746119, 1671043050746135, 16
21, 1671043050758733, 1671043050758748, 15
22, 1671043050771374, 1671043050771389, 15
23, 1671043050783990, 1671043050784005, 15
24, 1671043050796608, 1671043050796623, 15
25, 1671043050809280, 1671043050809296, 16
26, 1671043050821896, 1671043050821911, 15
27, 1671043050834507, 1671043050834523, 16
28, 1671043050847147, 1671043050847163, 16
29, 1671043050859796, 1671043050859812, 16
30, 1671043050872415, 1671043050872430, 15
31, 1671043050885052, 1671043050885069, 17
32, 1671043050897665, 1671043050897681, 16
33, 1671043050910274, 1671043050910290, 16
34, 1671043050922911, 1671043050922932, 21
35, 1671043050935533, 1671043050935550, 17
36, 1671043050948148, 1671043050948166, 18
37, 1671043050960790, 1671043050960806, 16
38, 1671043050973405, 1671043050973421, 16
39, 1671043050986020, 1671043050986036, 16
40, 1671043050998662, 1671043050998679, 17
41, 1671043051011302, 1671043051011319, 17
42, 1671043051023934, 1671043051023950, 16
43, 1671043051036592, 1671043051036608, 16
44, 1671043051049259, 1671043051049275, 16
45, 1671043051061888, 1671043051061904, 16
46, 1671043051074540, 1671043051074557, 17
47, 1671043051087166, 1671043051087182, 16
48, 1671043051099797, 1671043051099812, 15
49, 1671043051112454, 1671043051112498, 44
